"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"CMRE^C","Costamare Inc.","21.89","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cmre^c",
"CMRE^D","Costamare Inc.","22.5","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cmre^d",
"CSGP","CoStar Group, Inc.","208.75","6805820722.5","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/csgp",
"COST","Costco Wholesale Corporation","150.46","65911344608.98","n/a","n/a","Consumer Services","Department/Specialty Retail Stores","http://www.nasdaq.com/symbol/cost",
"COTV","Cotiviti Holdings, Inc.","33.97","3063090594.14","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/cotv",
"COT","Cott Corporation","13.89","1921623231.45","n/a","n/a","Consumer Non-Durables","Beverages (Production/Distribution)","http://www.nasdaq.com/symbol/cot",
"COTY","Coty Inc.","23.37","7854127692.87","n/a","n/a","Consumer Non-Durables","Package Goods/Cosmetics","http://www.nasdaq.com/symbol/coty",
"CPAH","CounterPath Corporation","2.0695","9425844.036","n/a","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/cpah",
"CFC^B","Countrywide Financial Corporation","25.74","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cfc^b",
"ICBK","County Bancorp, Inc.","20.01","130656915.81","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/icbk",
"COUP","Coupa Software Incorporated","29.25","1407245492.25","n/a","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/coup",
"CUZ","Cousins Properties Incorporated","7.92","1664544356.64","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/cuz",
"CVA","Covanta Holding Corporation","15.1","1969571021.7","n/a","n/a","Basic Industries","Electric Utilities: Central","http://www.nasdaq.com/symbol/cva",
"CVTI","Covenant Transportation Group, Inc.","17.73","322585275.87","n/a","n/a","Transportation","Trucking Freight/Courier Services","http://www.nasdaq.com/symbol/cvti",
"COVS","Covisint Corporation","2.15","87242027.05","n/a","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/covs",
"COWN","Cowen Group, Inc.","3.75","402035842.5","n/a","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/cown",
"COWNL","Cowen Group, Inc.","26.31","0","n/a","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/cownl",
"CPF","CPB Inc.","25.57","792386045.15","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/cpf",
"CPL","CPFL Energia S.A.","15.06","7664898037.38","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/cpl",
"CVU","CPI Aerostructures, Inc.","6.83","58901394.09","n/a","n/a","Capital Goods","Military/Government/Technical","http://www.nasdaq.com/symbol/cvu",
"PMTS","CPI Card Group Inc.","5.72","315900499.2","n/a","n/a","Finance","Finance Companies","http://www.nasdaq.com/symbol/pmts",
"CPSH","CPS Technologies Corp.","1.36","17956672.96","n/a","n/a","Capital Goods","Building Materials","http://www.nasdaq.com/symbol/cpsh",
"CRAI","CRA International,Inc.","27.22","222792079.74","n/a","n/a","Miscellaneous","Other Consumer Services","http://www.nasdaq.com/symbol/crai",
"CBRL","Cracker Barrel Old Country Store, Inc.","132.54","3184789875.84","n/a","n/a","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/cbrl",
"BREW","Craft Brew Alliance, Inc.","18.44","354731238.88","n/a","n/a","Consumer Non-Durables","Beverages (Production/Distribution)","http://www.nasdaq.com/symbol/brew",
"CR","Crane Company","61.11","3568808600.28","n/a","n/a","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/cr",
"CRD.A","Crawford & Company","n/a","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/crd.a",
"CRD.B","Crawford & Company","n/a","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/crd.b",
"CRAY","Cray Inc","21.67","882560049.25","n/a","n/a","Technology","Computer Manufacturing","http://www.nasdaq.com/symbol/cray",
"BAP","Credicorp Ltd.","147.55","13926110873.35","n/a","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/bap",
"CACC","Credit Acceptance Corporation","192.13","3905679160.95","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/cacc",
"CIK","Credit Suisse Asset Management Income Fund, Inc.","3.06","159964257.06","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cik",
"GLDI","Credit Suisse Gold Shares Covered Calls ETN","9.93","134307241.86","n/a","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/gldi",
"CS","Credit Suisse Group","13.11","27286678959.15","n/a","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/cs",
"DHY","Credit Suisse High Yield Bond Fund","2.55","254759784.9","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/dhy",
"SLVO","Credit Suisse Silver Shares Covered Call ETN","9.22","7837000","n/a","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/slvo",
"CREE","Cree, Inc.","25","2521256075","n/a","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/cree",
"CPG","Crescent Point Energy Corporation","13.06","7070418398.78","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/cpg",
"CEQP","Crestwood Equity Partners LP","20.67","1427347399.53","n/a","n/a","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/ceqp",
"CRESY","Cresud S.A.C.I.F. y A.","17.82","772757546.22","43364621","n/a","Finance","Real Estate","http://www.nasdaq.com/symbol/cresy",
"CRHM","CRH Medical Corporation","4.33","312851800.84","n/a","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/crhm",
"CRH","CRH PLC","32.48","26760637497.44","n/a","n/a","Capital Goods","Building Materials","http://www.nasdaq.com/symbol/crh",
"CRTO","Criteo S.A.","33.81","2023680442.14","59854494","n/a","Technology","Advertising","http://www.nasdaq.com/symbol/crto",
"CROX","Crocs, Inc.","8.48","623155208.32","n/a","n/a","Consumer Non-Durables","Shoe Manufacturing","http://www.nasdaq.com/symbol/crox",
"CCRN","Cross Country Healthcare, Inc.","12.22","403073535.02","n/a","n/a","Technology","Professional Services","http://www.nasdaq.com/symbol/ccrn",
"CRT","Cross Timbers Royalty Trust","18.46","110760000","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/crt",
"CAPL","CrossAmerica Partners LP","25.75","860118289","n/a","n/a","Energy","Oil Refining/Marketing","http://www.nasdaq.com/symbol/capl",
"XRDC","Crossroads Capital, Inc.","1.75","16881971.75","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/xrdc",
"CRDS","Crossroads Systems, Inc.","3.8601","4730444.4672","n/a","n/a","Technology","Computer peripheral equipment","http://www.nasdaq.com/symbol/crds",
"CCI","Crown Castle International Corporation","91.45","30870179422.95","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/cci",
"CCI^A","Crown Castle International Corporation","108.68","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cci^a",
"CRWS","Crown Crafts, Inc.","10.18","101748417.94","n/a","n/a","Basic Industries","Textiles","http://www.nasdaq.com/symbol/crws",
"CCK","Crown Holdings, Inc.","55.48","7749233134.88","n/a","n/a","Consumer Durables","Containers/Packaging","http://www.nasdaq.com/symbol/cck",
"CRY","CryoLife, Inc.","17.05","581575789.85","n/a","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/cry",
"CYRX","CryoPort, Inc.","2","30240958","n/a","n/a","Capital Goods","Containers/Packaging","http://www.nasdaq.com/symbol/cyrx",
"CYRXW","CryoPort, Inc.","0.43","0","n/a","n/a","Capital Goods","Containers/Packaging","http://www.nasdaq.com/symbol/cyrxw",
"CRVP","Crystal Rock Holdings, Inc.","0.86","18368233.46","n/a","n/a","Consumer Non-Durables","Food Distributors","http://www.nasdaq.com/symbol/crvp",
"CSGS","CSG Systems International, Inc.","40.33","1304836779.67","n/a","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/csgs",
"CCLP","CSI Compressco LP","11.04","366829038.72","n/a","n/a","Energy","Oilfield Services/Equipment","http://www.nasdaq.com/symbol/cclp",
"CSPI","CSP Inc.","11.41","43474804.17","n/a","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/cspi",
"CSRA","CSRA Inc.","25.94","4244510657.22","n/a","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/csra",
"CSS","CSS Industries, Inc.","25.22","228854905.24","n/a","n/a","Consumer Services","Consumer: Greeting Cards","http://www.nasdaq.com/symbol/css",
"CST","CST Brands, Inc.","48","3632915664","n/a","n/a","Consumer Durables","Automotive Aftermarket","http://www.nasdaq.com/symbol/cst",
"CSWI","CSW Industrials, Inc.","31.75","498306248.75","n/a","n/a","Basic Industries","Home Furnishings","http://www.nasdaq.com/symbol/cswi",
"CSX","CSX Corporation","30.21","28578386448.45","n/a","n/a","Transportation","Railroads","http://www.nasdaq.com/symbol/csx",
"CTIC","CTI BioPharma Corp.","0.3914","110695518.6396","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/ctic",
"CTIB","CTI Industries Corporation","6.41","21611340.64","n/a","n/a","Basic Industries","Specialty Chemicals","http://www.nasdaq.com/symbol/ctib",
"CTRP","Ctrip.com International, Ltd.","46.35","17340230991.6","374115016","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/ctrp",
"CTS","CTS Corporation","17.86","585075043.46","n/a","n/a","Technology","Electrical Products","http://www.nasdaq.com/symbol/cts",
"CUNB","CU Bancorp (CA)","23.13","408736521.36","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/cunb",
"CUBE","CubeSmart","26.44","4740489205.2","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/cube",
"CUBE^A","CubeSmart","25.15","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cube^a",
"CUB","Cubic Corporation","45.02","1215163452.72","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/cub",
"CUI","CUI Global, Inc.","5.39","112668490.55","n/a","n/a","Consumer Non-Durables","Electronic Components","http://www.nasdaq.com/symbol/cui",
"CFR","Cullen/Frost Bankers, Inc.","72.63","4510861043.04","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/cfr",
"CFR^A","Cullen/Frost Bankers, Inc.","26.25","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cfr^a",
"CFI","Culp, Inc.","30.25","372285419","n/a","n/a","Basic Industries","Textiles","http://www.nasdaq.com/symbol/cfi",
"CPIX","Cumberland Pharmaceuticals Inc.","4.96","80479060.32","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/cpix",
"CMI","Cummins Inc.","127.77","21547283951.91","n/a","n/a","Energy","Industrial Machinery/Components","http://www.nasdaq.com/symbol/cmi",
"CMLS","Cumulus Media Inc.","0.297","69629810.382","n/a","n/a","Consumer Services","Broadcasting","http://www.nasdaq.com/symbol/cmls",
"CRIS","Curis, Inc.","3.03","392300196.36","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/cris",
"CW","Curtiss-Wright Corporation","87.26","3876333789.78","n/a","n/a","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/cw",
"SRF","Cushing Energy Income Fund (The)","9.78","24205392.42","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/srf",
"SZC","Cushing Renaissance Fund (The)","16.5199","100014580.3412","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/szc",
"CUBI","Customers Bancorp, Inc","25.19","687492155.35","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/cubi",
"CUBI^C","Customers Bancorp, Inc","26.4","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cubi^c",
"CUBI^D","Customers Bancorp, Inc","26.2601","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cubi^d",
"CUBI^E","Customers Bancorp, Inc","26.26","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cubi^e",
"CUBI^F","Customers Bancorp, Inc","25.17","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cubi^f",
"CUBS","Customers Bancorp, Inc","26.84","0","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/cubs",
"CUTR","Cutera, Inc.","13.82","180893282.98","n/a","n/a","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/cutr",
"CSI","Cutwater Select Income Fund","19.51","208924727.47","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/csi",
"CVBF","CVB Financial Corporation","17.59","1898972653.67","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/cvbf",
"CVV","CVD Equipment Corporation","8.64","54627955.2","n/a","n/a","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/cvv",
"CVT","CVENT, INC.","31.26","1324109423.22","n/a","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/cvt",
"CVI","CVR Energy Inc.","14.52","1260786846","n/a","n/a","Energy","Integrated oil Companies","http://www.nasdaq.com/symbol/cvi",
"UAN","CVR Partners, LP","4.87","551688078.51","n/a","n/a","Basic Industries","Agricultural Chemicals","http://www.nasdaq.com/symbol/uan",
"CVRR","CVR Refining, LP","8.93","1318068000","n/a","n/a","Energy","Integrated oil Companies","http://www.nasdaq.com/symbol/cvrr",
"CVS","CVS Health Corporation","87.47","93261825175.3","n/a","n/a","Health Care","Medical/Nursing Services","http://www.nasdaq.com/symbol/cvs",
"CYAN","Cyanotech Corporation","3.7356","21105258.3984","n/a","n/a","Consumer Durables","Specialty Chemicals","http://www.nasdaq.com/symbol/cyan",
"CYBR","CyberArk Software Ltd.","48.09","1600908357.51","n/a","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/cybr",
"CYBE","CyberOptics Corporation","24.02","164797592.98","n/a","n/a","Capital Goods","Electronic Components","http://www.nasdaq.com/symbol/cybe",
"CYCC","Cyclacel Pharmaceuticals, Inc.","5.26","16402726.14","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/cycc",
"CYCCP","Cyclacel Pharmaceuticals, Inc.","6.05","2028401.65","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/cyccp",
"CBAY","CymaBay Therapeutics Inc.","1.71","40094375.13","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/cbay",
"CYNA","Cynapsus Therapeutics Inc.","40.4","502903563.2","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/cyna",
"CYNO","Cynosure, Inc.","51","1210313028","n/a","n/a","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/cyno",
"CELP","Cypress Energy Partners, L.P.","10.36","122787838.88","n/a","n/a","Energy","Oilfield Services/Equipment","http://www.nasdaq.com/symbol/celp",
"CY","Cypress Semiconductor Corporation","11.05","3549047099.65","n/a","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/cy",
"CYRN","CYREN Ltd.","2.37","92717239.26","n/a","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/cyrn",
"CONE","CyrusOne Inc","48.04","3847865836.96","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/cone",
"CYS","CYS Investments, Inc.","8.39","1270369299.44","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/cys",
"CYS^A","CYS Investments, Inc.","24.7499","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cys^a",
"CYS^B","CYS Investments, Inc.","23.72","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cys^b",
"CYTK","Cytokinetics, Incorporated","9.23","366466867.78","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/cytk",
"CTMX","CytomX Therapeutics, Inc.","13.18","478281283.34","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/ctmx",
"CYTX","Cytori Therapeutics Inc","1.95","39964019.55","n/a","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/cytx",
"CYTXW","Cytori Therapeutics Inc","0.795","0","n/a","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/cytxw",
"CTSO","Cytosorbents Corporation","5.7","144995266.2","n/a","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/ctso",
"CYTR","CytRx Corporation","0.4931","47802628.8032","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/cytr",
"DHI","D.R. Horton, Inc.","29.47","10971261730.31","n/a","n/a","Capital Goods","Homebuilding","http://www.nasdaq.com/symbol/dhi",
"CB","D/B/A Chubb Limited New","124.93","58102376563.01","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/cb",
"DJCO","Daily Journal Corp. (S.C.)","212.98","294071283.08","n/a","n/a","Consumer Services","Newspapers/Magazines","http://www.nasdaq.com/symbol/djco",
"DAKT","Daktronics, Inc.","9","394855299","n/a","n/a","Consumer Durables","Miscellaneous manufacturing industries","http://www.nasdaq.com/symbol/dakt",
"DAN","Dana Incorporated","15.02","2158869194.38","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/dan",
"DHR","Danaher Corporation","76.78","53019540655.4","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/dhr",
"DAC","Danaos Corporation","2.47","271204399.44","n/a","n/a","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/dac",
"DQ","DAQO New Energy Corp.","22.26","232248886.38","n/a","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/dq",
